id,Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,,,,Area Code,203,,,,,
2547,631,New York,East,Major Market,459,453,796,294,144,111,1727,210,220,320,540,9,12/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2548,631,New York,East,Major Market,-252,-75,175,239,95,74,4360,-100,130,-50,80,10,10/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
2549,631,New York,East,Major Market,100,137,232,95,37,26,809,120,100,150,250,11,2/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2550,631,New York,East,Major Market,144,191,323,132,47,36,994,170,130,210,340,11,8/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2551,631,New York,East,Major Market,95,132,223,91,37,25,777,120,90,150,240,12,4/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2552,631,New York,East,Major Market,156,144,259,99,39,27,766,130,100,160,260,12,2/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2553,631,New York,East,Major Market,175,262,490,228,87,63,1459,200,210,270,480,7,1/1/2010 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
2554,631,New York,East,Major Market,318,415,675,260,97,72,1405,340,240,420,660,7,6/1/2010 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
2555,631,New York,East,Major Market,251,280,541,266,91,74,1355,190,250,280,530,7,7/1/2011 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
2556,636,Missouri,Central,Small Market,39,105,190,85,66,32,494,40,90,100,190,2,1/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2557,636,Missouri,Central,Small Market,31,93,169,76,62,28,613,40,80,90,170,2,7/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2558,636,Missouri,Central,Small Market,68,90,176,75,44,23,956,60,70,100,170,3,2/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2559,636,Missouri,Central,Small Market,52,77,151,65,42,20,1053,70,50,80,130,3,10/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2560,636,Missouri,Central,Small Market,53,76,148,63,40,19,1075,40,60,70,130,3,12/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2561,636,Missouri,Central,Small Market,2,49,88,39,47,14,250,0,30,40,70,13,12/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2562,636,Missouri,Central,Small Market,-6,42,80,33,46,12,190,0,20,40,60,13,3/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2563,636,Missouri,Central,Small Market,41,65,109,44,24,12,844,50,50,70,120,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2564,636,Missouri,Central,Small Market,57,65,108,44,22,12,844,50,50,70,120,5,5/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2565,636,Missouri,Central,Small Market,40,49,82,34,19,9,890,40,30,60,90,5,8/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2566,636,Missouri,Central,Small Market,56,61,110,42,23,11,771,60,40,80,120,6,2/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2567,636,Missouri,Central,Small Market,43,53,88,36,20,10,828,40,40,60,100,6,6/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2568,636,Missouri,Central,Small Market,40,48,86,33,21,9,836,50,40,60,100,6,11/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2569,636,Missouri,Central,Small Market,-8,61,104,43,69,39,256,10,30,60,90,8,2/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2570,636,Missouri,Central,Small Market,-7,62,106,44,69,40,325,10,30,60,90,8,9/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2571,636,Missouri,Central,Small Market,-1,82,140,59,77,53,338,10,50,70,120,8,7/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2572,636,Missouri,Central,Small Market,3,88,150,63,80,57,332,20,50,80,130,8,8/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2573,636,Missouri,Central,Small Market,-32,18,106,88,50,27,715,-10,70,20,90,9,3/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2574,636,Missouri,Central,Small Market,-33,25,141,116,58,35,1142,0,90,30,120,9,6/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2575,636,Missouri,Central,Small Market,-18,40,142,93,52,28,840,10,70,40,110,9,4/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2576,636,Missouri,Central,Small Market,-21,38,135,98,49,30,973,0,80,30,110,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2577,636,Missouri,Central,Small Market,11,51,88,37,40,12,195,10,30,40,70,11,4/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2578,636,Missouri,Central,Small Market,14,55,96,41,41,13,239,20,30,50,80,11,6/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2579,636,Missouri,Central,Small Market,17,59,103,44,42,14,258,30,30,60,90,11,7/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2580,636,Missouri,Central,Small Market,13,53,92,39,40,12,244,30,20,40,60,11,10/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2581,636,Missouri,Central,Small Market,13,47,87,35,38,11,248,10,20,40,60,11,11/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2582,636,Missouri,Central,Small Market,-3,42,76,34,45,12,211,0,20,40,60,12,11/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2583,641,Iowa,Central,Small Market,18,35,58,23,17,6,843,30,20,40,60,1,6/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
2584,641,Iowa,Central,Small Market,19,38,63,25,19,7,851,30,20,40,60,1,8/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
2585,641,Iowa,Central,Small Market,10,25,41,16,15,4,851,20,10,30,40,1,12/1/2010 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
2586,641,Iowa,Central,Small Market,5,34,62,28,29,8,965,20,20,40,60,2,1/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2587,641,Iowa,Central,Small Market,6,35,63,28,29,8,958,20,20,40,60,2,3/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2588,641,Iowa,Central,Small Market,8,34,69,28,30,8,965,20,20,40,60,2,1/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2589,641,Iowa,Central,Small Market,9,35,67,28,29,8,961,20,20,40,60,2,2/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2590,641,Iowa,Central,Small Market,11,38,69,32,28,9,996,20,30,40,70,2,6/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2591,641,Iowa,Central,Small Market,12,38,74,31,30,9,1009,10,30,30,60,2,12/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2592,641,Iowa,Central,Small Market,1,18,32,14,17,4,602,10,10,20,30,3,8/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2593,641,Iowa,Central,Small Market,-2,13,23,10,15,3,598,10,0,10,10,3,10/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2594,641,Iowa,Central,Small Market,-3,13,23,10,16,3,596,10,0,20,20,3,11/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2595,641,Iowa,Central,Small Market,18,31,58,23,19,7,620,20,20,30,50,3,2/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2596,641,Iowa,Central,Small Market,13,28,52,21,19,6,614,20,20,30,50,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2597,641,Iowa,Central,Small Market,1,18,32,14,16,4,602,10,10,20,30,3,8/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2598,641,Iowa,Central,Small Market,-3,13,25,10,15,3,598,10,0,10,10,3,10/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2599,641,Iowa,Central,Small Market,13,29,49,20,16,5,808,20,20,30,50,5,7/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2600,641,Iowa,Central,Small Market,27,35,62,23,17,6,800,50,20,50,70,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2601,641,Iowa,Central,Small Market,31,43,43,0,12,0,559,40,0,50,50,6,7/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2602,641,Iowa,Central,Small Market,32,43,43,0,11,0,344,40,0,50,50,6,12/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2603,641,Iowa,Central,Small Market,202,312,546,234,110,77,1310,200,200,280,480,8,1/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2604,641,Iowa,Central,Small Market,212,324,567,243,112,80,1260,210,200,290,490,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2605,641,Iowa,Central,Small Market,241,362,634,272,121,89,1616,230,230,320,550,8,6/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2606,641,Iowa,Central,Small Market,216,329,576,247,113,81,1744,200,230,300,530,8,12/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2607,641,Iowa,Central,Small Market,315,312,611,234,116,77,1310,200,200,280,480,8,1/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2608,641,Iowa,Central,Small Market,356,387,672,291,120,96,1742,240,250,340,590,8,7/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2609,641,Iowa,Central,Small Market,291,304,567,228,108,75,1691,180,210,280,490,8,11/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2610,641,Iowa,Central,Small Market,114,176,298,122,62,39,789,130,90,150,240,9,10/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2611,641,Iowa,Central,Small Market,134,139,262,95,56,30,608,90,80,120,200,9,1/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2612,641,Iowa,Central,Small Market,151,158,285,109,56,34,585,110,90,140,230,9,3/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2613,641,Iowa,Central,Small Market,159,165,296,113,58,36,803,100,100,150,250,9,11/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2614,641,Iowa,Central,Small Market,164,261,521,260,97,72,1715,150,220,230,450,11,6/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2615,641,Iowa,Central,Small Market,155,249,498,249,94,69,1775,140,210,220,430,11,9/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2616,641,Iowa,Central,Small Market,156,251,501,250,95,70,1820,120,210,200,410,11,12/1/2010 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2617,641,Iowa,Central,Small Market,209,229,487,228,88,63,1436,140,190,210,400,11,2/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2618,641,Iowa,Central,Small Market,232,251,534,250,95,70,1820,120,210,200,410,11,12/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2619,641,Iowa,Central,Small Market,216,360,654,294,144,111,1838,170,240,300,540,12,12/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2620,641,Iowa,Central,Small Market,273,301,611,245,132,93,1419,160,210,270,480,12,1/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2621,641,Iowa,Central,Small Market,251,294,569,240,125,91,1391,150,200,260,460,12,2/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2622,641,Iowa,Central,Small Market,331,370,716,302,147,114,1783,210,250,340,590,12,9/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2623,641,Iowa,Central,Small Market,257,300,581,245,127,93,1784,130,200,250,450,12,11/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2624,646,New York,East,Major Market,357,534,890,356,177,124,2476,350,340,500,840,2,6/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2625,646,New York,East,Major Market,407,454,749,302,148,105,2250,300,280,430,710,2,5/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2626,646,New York,East,Major Market,105,145,245,100,40,28,598,130,100,160,260,13,8/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2627,646,New York,East,Major Market,84,118,199,81,34,22,588,100,80,130,210,13,9/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2628,646,New York,East,Major Market,123,117,211,81,34,22,441,100,80,130,210,13,3/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2629,646,New York,East,Major Market,-195,-52,69,121,143,109,1673,-180,110,-50,60,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2630,646,New York,East,Major Market,-269,-52,68,121,133,109,1673,-180,110,-50,60,5,5/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2631,646,New York,East,Major Market,229,369,653,284,140,107,1565,180,210,290,500,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2632,646,New York,East,Major Market,199,191,320,132,44,36,994,170,130,210,340,11,8/1/2011 0:00,Tea,Darjeeling,Regular,,,,,,,,,,
2633,646,New York,East,Major Market,94,130,219,89,36,24,777,110,90,140,230,12,1/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2634,646,New York,East,Major Market,153,152,254,104,38,29,821,120,110,160,270,12,5/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2635,646,New York,East,Major Market,179,277,543,266,98,74,1319,190,250,280,530,7,8/1/2010 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
2636,646,New York,East,Major Market,381,464,675,211,83,59,933,390,200,460,660,7,11/1/2010 0:00,Espresso,Regular Espresso,Regular,,,,,,,,,,
2637,650,California,West,Major Market,-156,-45,95,141,63,45,1514,-110,170,-50,120,1,6/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
2638,650,California,West,Major Market,295,454,756,302,159,105,2250,410,380,560,940,2,5/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2639,650,California,West,Major Market,368,546,910,364,178,127,2617,520,450,680,1130,2,8/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2640,650,California,West,Major Market,511,548,904,364,166,127,2654,530,450,690,1140,2,7/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2641,650,California,West,Major Market,-117,-26,118,144,91,47,862,-120,180,-40,140,3,1/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2642,650,California,West,Major Market,-121,-27,127,154,94,50,1288,-120,190,-40,150,3,3/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2643,650,California,West,Major Market,-174,-24,139,154,93,50,3654,-100,220,-30,190,3,10/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2644,650,California,West,Major Market,59,114,189,75,55,24,659,40,50,80,130,13,11/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2645,650,California,West,Major Market,84,108,201,72,57,23,558,50,40,80,120,13,1/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2646,650,California,West,Major Market,41,79,130,52,46,17,662,20,30,50,80,13,8/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2647,650,California,West,Major Market,50,201,342,144,153,131,874,50,130,200,330,5,6/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2648,650,California,West,Major Market,259,387,678,291,128,96,1742,260,270,380,650,6,7/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2649,650,California,West,Major Market,159,139,262,95,39,26,821,100,80,120,200,8,1/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2650,650,California,West,Major Market,205,307,567,260,102,80,1319,200,220,270,490,9,7/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2651,650,California,West,Major Market,104,107,213,83,42,27,623,60,70,90,160,10,1/1/2011 0:00,Herbal Tea,Mint,Decaf,,,,,,,,,,
2652,650,California,West,Major Market,54,80,134,54,26,15,456,60,30,60,90,12,1/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2653,650,California,West,Major Market,47,73,123,50,26,14,589,40,30,50,80,12,11/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2654,650,California,West,Major Market,125,118,212,81,34,22,588,70,50,80,130,12,9/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2655,650,California,West,Major Market,228,261,516,260,89,72,1559,180,240,260,500,4,5/1/2011 0:00,Espresso,Caffe Latte,Regular,,,,,,,,,,
2656,660,Missouri,Central,Small Market,37,88,159,72,57,27,606,40,70,90,160,2,8/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2657,660,Missouri,Central,Small Market,47,91,167,76,44,23,965,50,80,90,170,3,4/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2658,660,Missouri,Central,Small Market,38,80,148,68,42,21,998,40,70,80,150,3,5/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2659,660,Missouri,Central,Small Market,35,77,142,65,42,20,1053,70,50,80,130,3,10/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2660,660,Missouri,Central,Small Market,52,80,147,68,39,21,998,40,70,80,150,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2661,660,Missouri,Central,Small Market,48,77,141,65,39,20,1042,50,60,80,140,3,6/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2662,660,Missouri,Central,Small Market,3,49,94,39,47,14,250,0,30,40,70,13,12/1/2011 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2663,660,Missouri,Central,Small Market,43,68,115,47,25,13,821,60,50,80,130,5,4/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2664,660,Missouri,Central,Small Market,33,55,92,37,22,10,876,40,40,60,100,5,6/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2665,660,Missouri,Central,Small Market,44,52,86,35,19,9,894,40,40,60,100,5,7/1/2011 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2666,660,Missouri,Central,Small Market,45,68,114,46,23,12,777,60,50,80,130,6,1/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2667,660,Missouri,Central,Small Market,45,70,118,48,25,13,766,60,50,80,130,6,3/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2668,660,Missouri,Central,Small Market,28,47,79,32,19,8,833,80,30,80,110,6,10/1/2010 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2669,660,Missouri,Central,Small Market,50,58,96,39,20,10,799,50,40,70,110,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2670,660,Missouri,Central,Small Market,-4,73,125,52,77,47,313,20,40,70,110,8,6/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2671,660,Missouri,Central,Small Market,-12,40,133,93,52,28,840,10,70,40,110,9,4/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2672,660,Missouri,Central,Small Market,-15,38,136,98,53,30,973,0,80,30,110,9,5/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2673,660,Missouri,Central,Small Market,-44,11,115,104,55,32,1574,-10,80,20,100,9,9/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2674,660,Missouri,Central,Small Market,-17,49,167,120,57,37,1334,0,100,40,140,9,7/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2675,660,Missouri,Central,Small Market,-9,36,65,29,45,11,215,-10,20,30,50,12,8/1/2010 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2676,660,Missouri,Central,Small Market,-14,36,73,29,47,11,169,-10,20,30,50,12,1/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2677,660,Missouri,Central,Small Market,-4,42,80,33,45,12,162,0,20,40,60,12,3/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2678,660,Missouri,Central,Small Market,-4,43,77,35,43,13,204,-10,30,30,60,12,6/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2679,660,Missouri,Central,Small Market,-18,30,58,24,42,9,212,-10,20,20,40,12,9/1/2011 0:00,Tea,Earl Grey,Regular,,,,,,,,,,
2680,661,California,West,Major Market,-190,-67,86,154,66,49,1832,-150,190,-90,100,1,7/1/2011 0:00,Coffee,Amaretto,Regular,,,,,,,,,,
2681,661,California,West,Major Market,331,362,628,272,113,89,1616,230,260,340,600,6,6/1/2011 0:00,Espresso,Decaf Espresso,Decaf,,,,,,,,,,
2682,661,California,West,Major Market,133,178,301,123,45,34,947,140,100,160,260,8,6/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2683,661,California,West,Major Market,115,157,265,108,42,30,971,120,80,130,210,8,10/1/2010 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2684,661,California,West,Major Market,192,288,532,244,96,75,1213,190,200,260,460,9,6/1/2010 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2685,661,California,West,Major Market,279,284,559,241,96,74,1321,170,220,260,480,9,12/1/2011 0:00,Herbal Tea,Lemon,Decaf,,,,,,,,,,
2686,661,California,West,Major Market,140,228,456,228,88,63,1459,150,210,220,430,4,1/1/2010 0:00,Espresso,Caffe Latte,Regular,,,,,,,,,,
2687,682,Texas,South,Major Market,248,245,506,207,90,64,965,220,260,300,560,2,1/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2688,682,Texas,South,Major Market,39,68,120,52,29,17,554,70,60,90,150,3,8/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2689,682,Texas,South,Major Market,30,56,99,43,26,14,531,40,50,60,110,3,12/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2690,682,Texas,South,Major Market,133,178,301,123,45,34,941,120,100,150,250,5,8/1/2010 0:00,Espresso,Caffe Mocha,Regular,,,,,,,,,,
2691,682,Texas,South,Major Market,40,72,133,53,45,17,410,40,50,70,120,8,9/1/2011 0:00,Herbal Tea,Chamomile,Decaf,,,,,,,,,,
2692,682,Texas,South,Major Market,41,79,130,52,46,17,-456,40,40,70,110,4,7/1/2011 0:00,Espresso,Caffe Latte,Regular,,,,,,,,,,
2693,682,Texas,South,Major Market,82,110,194,72,55,23,-868,50,40,70,110,4,10/1/2011 0:00,Espresso,Caffe Latte,Regular,,,,,,,,,,
2694,702,Nevada,West,Small Market,-3,42,76,34,45,12,197,10,40,50,90,2,1/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2695,702,Nevada,West,Small Market,-4,42,75,33,46,12,190,10,40,50,90,2,3/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2696,702,Nevada,West,Small Market,-1,45,81,36,46,13,212,20,40,60,100,2,5/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2697,702,Nevada,West,Small Market,0,46,82,36,46,13,236,20,40,60,100,2,6/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2698,702,Nevada,West,Small Market,1,48,86,38,47,14,248,20,40,60,100,2,8/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2699,702,Nevada,West,Small Market,2,51,91,40,49,15,244,20,50,60,110,2,9/1/2010 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2700,702,Nevada,West,Small Market,-7,41,79,33,46,12,193,10,40,50,90,2,2/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2701,702,Nevada,West,Small Market,-6,42,80,33,46,12,190,10,40,50,90,2,3/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2702,702,Nevada,West,Small Market,-3,44,84,35,46,13,197,10,40,50,90,2,4/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2703,702,Nevada,West,Small Market,-1,45,80,36,43,13,212,20,40,60,100,2,5/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2704,702,Nevada,West,Small Market,0,46,81,36,43,13,236,20,40,60,100,2,6/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2705,702,Nevada,West,Small Market,-3,43,82,34,45,12,240,30,40,60,100,2,10/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2706,702,Nevada,West,Small Market,1,49,94,39,48,14,250,20,40,60,100,2,12/1/2011 0:00,Coffee,Columbian,Regular,,,,,,,,,,
2707,702,Nevada,West,Small Market,6,35,63,28,29,8,961,20,30,40,70,3,2/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2708,702,Nevada,West,Small Market,6,35,63,28,29,8,958,20,30,40,70,3,3/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2709,702,Nevada,West,Small Market,16,49,90,41,33,12,1007,30,50,60,110,3,8/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2710,702,Nevada,West,Small Market,7,39,72,33,32,10,1003,30,40,50,90,3,9/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2711,702,Nevada,West,Small Market,8,38,69,31,30,9,1009,30,30,50,80,3,12/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2712,702,Nevada,West,Small Market,6,34,69,28,32,8,965,20,30,40,70,3,1/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2713,702,Nevada,West,Small Market,6,33,65,28,29,8,964,20,30,40,70,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2714,702,Nevada,West,Small Market,11,38,69,32,28,9,996,20,40,40,80,3,6/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2715,702,Nevada,West,Small Market,12,41,74,34,30,10,1010,30,40,50,90,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2716,702,Nevada,West,Small Market,22,49,89,41,31,12,1007,30,50,60,110,3,8/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2717,702,Nevada,West,Small Market,10,39,77,33,32,10,1003,30,40,50,90,3,9/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2718,702,Nevada,West,Small Market,7,35,68,29,30,8,1003,20,30,40,70,3,11/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf,,,,,,,,,,
2719,702,Nevada,West,Small Market,-354,-245,17,245,126,93,1419,-240,160,-160,0,13,1/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
2720,702,Nevada,West,Small Market,-342,-240,23,240,125,91,1937,-220,150,-150,0,13,2/1/2010 0:00,Tea,Green Tea,Regular,,,,,,,,,,
